id,user,fullname,url,timestamp,replies,likes,retweets,text
1714594298167,MatthewHyland_,Matthew Hyland,,2024-04-28T17:31:40.000Z,30,679,82,#BTC Monthly with 2 days until close:
1714594310265,Washigorira,Titan of Crypto,,2024-04-28T17:19:23.000Z,79,764,147,"#Altcoins $5,100 an #ETH not so far away?   #Ethereum is waking up.   And like in 2020 the same conditions are met:  - Retest of Kijun . - Bull Flag pattern. - Weekly RSI printed a 1st pic in overbought territory.  Stars seems to be aligned for Ethereum to surge.Show more"
1714594311351,maxkeiser,Max Keiser,,2024-04-28T16:53:52.000Z,71,612,97,"“Move to #ElSalvador, The New Land of the Free & #Bitcoin  - no fentanyl crisis- no mass shootings- no looting- safest country in hemisphere- #BTC  is legal tender - no globalist agenda- great coffee - great weather - great beaches- 3 pupusas for $1 - GDP  higher!Show more"
1714594312437,KevinSvenson_,Kevin Svenson,,2024-04-28T16:46:21.000Z,81,830,247,#BITCOIN | Monthly Chart + Weekly Chart#BTC still on track  Zoom Out 
1714594313538,naiivememe,naiive,,2024-04-28T16:10:43.000Z,21,582,121,Day 8th after #BTC Halving
1714594314641,naiivememe,naiive,,2024-04-28T16:00:00.000Z,19,556,86,#BTC Holder after hodling through 3 bear markets
1714594315745,rektcapital,Rekt Capital,,2024-04-28T15:56:29.000Z,95,959,265,"$ALTSAltcoin Market Cap is still holding the $250bn well as support, positioning itself for a future move to the upside via the black pathway#BTC #Crypto #Bitcoin"
1714594316845,BigDott_Sidra,SidraBank Updates,,2024-04-28T15:52:46.000Z,309,758,136,Drop Your Country Flag Below to Show Love For SidraBank ! Exciting News AheadBlockchain Project Mine Free OEX CoinsJoin Link http://btcs.love/invite/5vx5mLike   |  Retweet   |  Comment #SidraFamily #iceNetwork #Airdrop #BTCShow more
1714594317938,rektcapital,Rekt Capital,,2024-04-28T15:51:28.000Z,198,2503,613,"#BTC In the 2015-2017 cycle, Bitcoin peaked 518 days after the HalvingIn the 2019-2021 cycle, Bitcoin peaked 546 days after the HalvingIf history repeats and the next Bull Market peak occurs 518-546 days after the Halving...That would mean Bitcoin could peak in this cycleShow more"
1714594319023,rektcapital,Rekt Capital,,2024-04-28T15:45:43.000Z,187,1881,435,"#BTC We are here (green circle)Months from now, nobody will remember this Re-Accumulation periodBut everybody will remember the Parabolic Phase that comes afterwardsAnd they will remember and talk about it for years to come$BTC #Crypto #BitcoinShow more"
1714594331084,rektcapital,Rekt Capital,,2024-04-28T15:56:29.000Z,95,959,265,"$ALTSAltcoin Market Cap is still holding the $250bn well as support, positioning itself for a future move to the upside via the black pathway#BTC #Crypto #Bitcoin"
1714594332164,BigDott_Sidra,SidraBank Updates,,2024-04-28T15:52:46.000Z,309,758,136,Drop Your Country Flag Below to Show Love For SidraBank ! Exciting News AheadBlockchain Project Mine Free OEX CoinsJoin Link http://btcs.love/invite/5vx5mLike   |  Retweet   |  Comment #SidraFamily #iceNetwork #Airdrop #BTCShow more
1714594333237,rektcapital,Rekt Capital,,2024-04-28T15:51:28.000Z,198,2503,613,"#BTC In the 2015-2017 cycle, Bitcoin peaked 518 days after the HalvingIn the 2019-2021 cycle, Bitcoin peaked 546 days after the HalvingIf history repeats and the next Bull Market peak occurs 518-546 days after the Halving...That would mean Bitcoin could peak in this cycleShow more"
1714594334341,rektcapital,Rekt Capital,,2024-04-28T15:45:43.000Z,187,1881,435,"#BTC We are here (green circle)Months from now, nobody will remember this Re-Accumulation periodBut everybody will remember the Parabolic Phase that comes afterwardsAnd they will remember and talk about it for years to come$BTC #Crypto #BitcoinShow more"
1714594335408,rektcapital,Rekt Capital,,2024-04-28T15:42:56.000Z,105,731,262,"#BTC Based on 2016 history, Bitcoin has seen additional downside in the 3-week period after the Halving This is the Post-Halving ""Danger Zone"" (purple) where possible downside volatility at the Range Low of the Re-Accumulation Range is possible$BTC #BitcoinHalving #Bitcoin"
1714594336455,rektcapital,Rekt Capital,,2024-04-28T15:32:43.000Z,69,684,134,"#BTC This current corrective period for Bitcoin is as normal as it gets:• Retrace is -18% deep currently (typical pullback is between -18% and -23%)• Retrace is currently 20-days long (typical retrace length is 2-3 weeks, at most 2-months)$BTC #BitcoinHalving #BitcoinShow more"
1714594337525,rektcapital,Rekt Capital,,2024-04-28T15:29:24.000Z,74,632,143,"#BTC Bitcoin has rejected from this $65500 (black) resistance, essentially confirming it as new resistanceAs a result, price finds itself in no-man's-land, between this resistance and the pool of liquidity below (green) that has prompted rebounds for weeks now$BTCShow more"
1714594338586,MatthewHyland_,Matthew Hyland,,2024-04-28T15:09:01.000Z,39,534,80,"#BTC Dominance, time to find out how it reacts here:"
1714594344653,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-28T14:58:31.000Z,294,3780,359,Pump season ahead.Dont let them fool you.100 k #btc in the coming months
1714594345864,naiivememe,naiive,,2024-04-28T14:09:23.000Z,33,975,122,Me at Mcdonalds after #BTC Halving
1714594357965,MatthewHyland_,Matthew Hyland,,2024-04-28T15:09:01.000Z,39,534,80,"#BTC Dominance, time to find out how it reacts here:"
1714594364044,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-28T14:58:31.000Z,294,3780,359,Pump season ahead.Dont let them fool you.100 k #btc in the coming months
1714594365110,naiivememe,naiive,,2024-04-28T14:09:23.000Z,33,975,122,Me at Mcdonalds after #BTC Halving
1714594366188,naiivememe,naiive,,2024-04-28T14:08:26.000Z,70,3799,356,"2035: ""mom, why is our family rich?""Because dad never sold #BTC"
1714594367249,Washigorira,Titan of Crypto,,2024-04-28T13:45:12.000Z,122,1043,187,#Altcoins There is a sequence that is playing out in front of our eyes on the 2Monthly chart.People don't yet realize how bullish the next couple of months are going to be for #ETH and #Alts 
1714594368301,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-28T13:25:36.000Z,168,3593,1044,Repost if this guy taught you more about money than anyone else in your life. $MSTR #BTC
1714594369362,naiivememe,naiive,,2024-04-28T12:35:36.000Z,30,738,101,Newbie after buying #BTC at 74K
1714594370410,naiivememe,naiive,,2024-04-28T11:00:00.000Z,17,876,80,BlackRock buying the #BTC dip
1714594371454,edward_farina,EDO FARINA 🅧 XRP,,2024-04-28T10:50:30.000Z,169,509,43,Replying to @Cobratate
1714594372503,dsjcrypto,DSJ,,2024-04-28T10:46:10.000Z,13,548,49,Beware!!!$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/124
1714594373551,IceCoinNews,ICE NEWS,,2024-04-28T09:35:43.000Z,394,1064,250,Do You Believe That Ice Can Reach 1 USD ?Yes or NoLike   |  Retweet   |  Comment #IceNetwork #SidraFamily #Airdrop #BTC    #CORE #Avive #Solana #ETH #Binance
1714594385636,dsjcrypto,DSJ,,2024-04-28T10:46:10.000Z,13,548,49,Beware!!!$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/124
1714594386690,IceCoinNews,ICE NEWS,,2024-04-28T09:35:43.000Z,394,1064,250,Do You Believe That Ice Can Reach 1 USD ?Yes or NoLike   |  Retweet   |  Comment #IceNetwork #SidraFamily #Airdrop #BTC    #CORE #Avive #Solana #ETH #Binance
1714594387748,naiivememe,naiive,,2024-04-28T09:00:00.000Z,45,2279,325,Day 8th after #BTC halving
1714594388792,naiivememe,naiive,,2024-04-28T07:27:11.000Z,23,494,51,Me buying another #BTC dip after selling my best friend.
1714594394864,KevinSvenson_,Kevin Svenson,,2024-04-28T06:39:03.000Z,66,699,48,"People have been asking me:Why haven't you made a video in 9 days? Answer:The price of #BTC has not changed, at all, within those 9 days. I don't make videos for views/nonsense. I make videos when they are needed. That's my thing. When I post a video ... it's meaningful "
1714594395922,IceCoinNews,ICE NEWS,,2024-04-28T06:29:42.000Z,71,558,141,"Breaking : Ice’s #Frostbyte app is launching soon, are you ready?Like  | Retweet  | Follow #IceNetwork  #Binance #BTC #Icemainnet #Icetestnet"
1714594396972,StockmoneyL,Stockmoney Lizards,,2024-04-28T06:08:15.000Z,94,847,137,All good things start on a STF Too many catalysts are in place #ETH will fly soon.
1714594403033,whale_alert,Whale Alert,,2024-04-28T04:41:15.000Z,65,736,75,"           8,000 #BTC (511,321,093 USD) transferred from unknown wallet to #Huobihttps://whale-alert.io/transaction/bitcoin/6ef966845d08592d64d2c83801a12842a7f235ae0f1fe03420c93bd8a4bc9673…"
1714594404084,naiivememe,naiive,,2024-04-28T04:30:48.000Z,55,1186,167,Portfolio -70%Mental health: unstable Me at 2am when #BTC up+ 10%:
1714594405133,dsjcrypto,DSJ,,2024-04-28T03:16:50.000Z,5,1253,84,$BTC CME GAP filled! $BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/123
1714594406200,naiivememe,naiive,,2024-04-28T03:02:14.000Z,31,1694,139,BlackRock looking at #BTC below 100K
1714594407252,dsjcrypto,DSJ,,2024-04-28T02:59:32.000Z,7,990,90,$ETH just break 3300https://t.me/dsjxcrypto/93#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTO
1714594408301,naiivememe,naiive,,2024-04-28T02:00:00.000Z,41,712,70,"its 2030, everyone know you bought #BTC at 17K"
1714594420382,naiivememe,naiive,,2024-04-28T04:30:48.000Z,55,1186,167,Portfolio -70%Mental health: unstable Me at 2am when #BTC up+ 10%:
1714594421433,dsjcrypto,DSJ,,2024-04-28T03:16:50.000Z,5,1253,84,$BTC CME GAP filled! $BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/123
1714594422492,naiivememe,naiive,,2024-04-28T03:02:14.000Z,31,1694,139,BlackRock looking at #BTC below 100K
1714594423543,dsjcrypto,DSJ,,2024-04-28T02:59:32.000Z,7,990,90,$ETH just break 3300https://t.me/dsjxcrypto/93#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTO
1714594424608,naiivememe,naiive,,2024-04-28T02:00:00.000Z,41,712,70,"its 2030, everyone know you bought #BTC at 17K"
1714594425661,MatthewHyland_,Matthew Hyland,,2024-04-28T00:13:58.000Z,50,757,144,#BTC 3-Day Bollinger Bands :

1714594830081,MatthewHyland_,Matthew Hyland,,2024-04-27T23:17:24.000Z,59,645,101,#BTC Dominance Monthly:
1714594831144,Brc_20dex,BRC-20 DEX,,2024-04-27T23:01:27.000Z,12,540,206," The snapshot of early birds who staked in the first 72 hours on BRC-20 Dex has been made!  Stay tuned, pool winners will be announced soon.Exciting times ahead! #BRC20Dex #BRC20 #BTC"
1714594832209,dsjcrypto,DSJ,,2024-04-27T21:30:48.000Z,14,781,57,"But $ETH created CME GAP, But I think no worries, even it fil up at around 3143, This is a good timing to let you guys LONG $ETH（But still need to confirm when it happens, be patient )#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinanceShow more"
1714594833271,AltstreetBet,ᴀʟᴛꜱᴛʀᴇᴇᴛ ʙᴇᴛꜱ,,2024-04-27T21:28:19.000Z,38,816,167,#ETH and Alt marketcap.
1714594834345,dsjcrypto,DSJ,,2024-04-27T21:17:14.000Z,15,888,78,3238 $ETH right now#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/119
1714594835409,dsjcrypto,DSJ,,2024-04-27T21:16:44.000Z,7,1145,80,"18 April, I mentioned it. I think I will focus more on $ETH right now.#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/118"
1714594847498,dsjcrypto,DSJ,,2024-04-27T21:16:44.000Z,7,1145,80,"18 April, I mentioned it. I think I will focus more on $ETH right now.#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/118"
1714594848556,naiivememe,naiive,,2024-04-27T20:59:19.000Z,106,3120,508,#BTC Halving
1714594849608,doctoresse0,Doctoresse,,2024-04-27T19:32:05.000Z,24,768,38,Replying to @DividendBreeder
1714594850670,RealJGBanks,TW - The Wealthy Trader,,2024-04-27T18:46:45.000Z,19,512,102,"𝐌𝗮𝗿𝗸𝗲𝘁 𝘀𝘁𝗿𝘂𝗰𝘁𝘂𝗿𝗲 𝐏𝗿𝗶𝗰𝗲 𝗮𝗰𝘁𝗶𝗼𝗻 𝐚𝐧𝐝 𝐋𝐢𝐪𝐮𝐢𝐝𝐢𝐭𝐲These concepts are what I use to enter tradesI went from losing money day trading to making $1,000’s a day.Here is how to find and read them $SPY $SPX $QQQ $NVDA #BTC"
1714594851734,Learnernoearner,UNKNOWN TRADER,,2024-04-27T17:53:51.000Z,350,579,332,#giveaway gonna giveaway 50$ to 4 of my followers from our #BTC tradeDont forget to move sl be and enjoy
1714594852792,BenWerkman,Ben Werkman,,2024-04-27T17:53:24.000Z,30,623,110,"The real genius is Saylor made $MSTR the product with appeal for EVERYONE.Do you like #Bitcoin?  Buy MSTR stock.Do you wish you could borrow money at less than 1% and buy Biticoin, but you don't have access?  Buy MSTR stock, let them keep doing it for you.Do you hate #BTC?Show more"
1714594858876,BrendonSedo,Brendon.Core ,,2024-04-27T16:45:35.000Z,54,753,195,"Over 100 #BTC staked to Core. Great start, and only the beginning  http://Stake.coredao.orghttp://Ignition.coredao.org"
1714594859930,Washigorira,Titan of Crypto,,2024-04-27T15:09:03.000Z,64,788,162,#Bitcoin Bull Market Corrections Considerations. Not saying this bull run corrections are a walk in the park but in comparison to previous ones it is way less bloody.Look at the -30% -40% corrections #BTC had in 2016-2017. So relax this Bull Run is not over. 
1714594866011,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-27T14:33:44.000Z,258,3988,401,The last impulse of this bullmarket is where many will get their reward for being patience..We are close famDont lose faith now. Pump season ahead#btc #alts
1714594867069,BigDott_Sidra,SidraBank Updates,,2024-04-27T14:23:11.000Z,291,1204,185,"Sidra Mainnet Already Live, Just Submit Your Documents in KYC Port & Wait For Verification !Do You Believe in SidraBank Project? YES or NOAthene Network Mine Free Gem CoinsApp Linkhttps://play.google.com/store/apps/details?id=network.athene.app…Refer Code - fd1f4ba380#SidraFamily #iceNetwork #Airdrop #BTCShow more"
1714594868126,naiivememe,naiive,,2024-04-27T14:09:35.000Z,25,556,80,Crypto investor looking at #BTC Halving Price action
1714594869190,rektcapital,Rekt Capital,,2024-04-27T13:59:03.000Z,130,1067,246,"#BTC If the Bitcoin bottom isn't yet in then this current pullback is slowly turning into an almost 3-week retrace currently at 19 daysEven then, this retrace is becoming a typical pullback compared to previous pullbacks throughout this cycle, both in terms of duration andShow more"
1714594881277,naiivememe,naiive,,2024-04-27T14:09:35.000Z,25,556,80,Crypto investor looking at #BTC Halving Price action
1714594882333,rektcapital,Rekt Capital,,2024-04-27T13:59:03.000Z,130,1067,246,"#BTC If the Bitcoin bottom isn't yet in then this current pullback is slowly turning into an almost 3-week retrace currently at 19 daysEven then, this retrace is becoming a typical pullback compared to previous pullbacks throughout this cycle, both in terms of duration andShow more"
1714594883399,naiivememe,naiive,,2024-04-27T12:47:15.000Z,109,2323,269,#BTC Halving 
1714594884453,naiivememe,naiive,,2024-04-27T12:32:56.000Z,24,880,89,Me managing my $87 in #BTC
1714594885502,rektcapital,Rekt Capital,,2024-04-27T12:08:45.000Z,152,1101,242,$ALTS Altcoins are following the plan...Altcoins bottomed in early February Altcoins sold off around the #BTC Halving Altcoins to bottom early Summer $BTC #BitcoinHalving #BitcoinShow more
1714594886554,rektcapital,Rekt Capital,,2024-04-27T12:07:20.000Z,293,2112,733,#BTCWe are here (orange circle)$BTC #Bitcoin #BitcoinHalving
1714594887599,__Babydoge_Coin,BabyDoge Army,,2024-04-27T12:05:05.000Z,441,819,163,Which #memecoin will lead 2024 bullrun?  My Wish I Love The Token #babydoge.  Your Agreed?  #BabyDoge #btc #MemeCoinSeason #bullrun #bgyt
1714594888662,rektcapital,Rekt Capital,,2024-04-27T12:03:30.000Z,181,1279,414,#BTC Bull Market Progress:▓▓▓░░░░░░░ 36.6%(Progress bar based on standard Halving Cycles)$BTC #Crypto #Bitcoin
1714594889714,rektcapital,Rekt Capital,,2024-04-27T12:02:39.000Z,49,530,139,"#BTC is still protecting its Post-Halving Re-Accumulation RangeHowever, the Post-Halving ""Danger Zone"" (purple) suggests that price could still see some downside volatility over the next two weeks if 2016 history repeats$BTC #BitcoinHalving #Bitcoin"
1714594890765,rektcapital,Rekt Capital,,2024-04-27T11:37:59.000Z,119,672,217,"#BTC Bitcoin is in the Post-Halving ""Danger Zone"" (purple)$BTC #BitcoinHalving #Bitcoin"
1714594902852,rektcapital,Rekt Capital,,2024-04-27T12:02:39.000Z,49,530,139,"#BTC is still protecting its Post-Halving Re-Accumulation RangeHowever, the Post-Halving ""Danger Zone"" (purple) suggests that price could still see some downside volatility over the next two weeks if 2016 history repeats$BTC #BitcoinHalving #Bitcoin"
1714594903903,rektcapital,Rekt Capital,,2024-04-27T11:37:59.000Z,119,672,217,"#BTC Bitcoin is in the Post-Halving ""Danger Zone"" (purple)$BTC #BitcoinHalving #Bitcoin"
1714594904962,naiivememe,naiive,,2024-04-27T11:34:47.000Z,56,1005,97,Me managing my $200 in #BTC
1714594906020,naiivememe,naiive,,2024-04-27T10:00:03.000Z,98,2898,436,Day 7th after #BTC halving
1714594907085,CryptoXRanger,Crypto Ranger,,2024-04-27T09:27:20.000Z,97,556,45,"Putting limit orders of #ONDO at 0.65$ of 70% and other 30% at 0.40$ Targeting easy 10x in coming months!Looking at the current price action #Btc is going sideways btwn 60-65k range, this is really bullish to create a good support here and bounce for 80k level. #AltcoinsShow more"
1714594908131,naiivememe,naiive,,2024-04-27T08:47:46.000Z,20,641,50,People who have #BTC but never post anything
1714594909185,bitcoinlfgo,BITCOINLFG®,,2024-04-27T08:40:21.000Z,296,5254,1073,BIG BREAKING  #ETH ETF APPROVAL Franklin Templeton ETH ETF has been added DTCC ETF list.
1714594915263,BenWerkman,Ben Werkman,,2024-04-27T08:04:56.000Z,74,1403,196,"The Saylor $MSTR playbook as described by Saylor himself:- Sell the 100 vol asset (shares).- Buy the 75 vol asset (#BTC).- Lever up the 75 vol asset to recreate a 100 vol asset.This creates a volatile balance sheet, which creates a volatile stock.  The volatile stockShow more"
1714594916310,naiivememe,naiive,,2024-04-27T08:00:02.000Z,27,769,128,#BTC Hodler :
1714594917361,naiivememe,naiive,,2024-04-27T07:47:24.000Z,29,650,105,#BTC pls do something
1714594929471,CryptoXRanger,Crypto Ranger,,2024-04-27T09:27:20.000Z,97,556,45,"Putting limit orders of #ONDO at 0.65$ of 70% and other 30% at 0.40$ Targeting easy 10x in coming months!Looking at the current price action #Btc is going sideways btwn 60-65k range, this is really bullish to create a good support here and bounce for 80k level. #AltcoinsShow more"
1714594930559,naiivememe,naiive,,2024-04-27T08:47:46.000Z,20,641,50,People who have #BTC but never post anything
1714594931641,bitcoinlfgo,BITCOINLFG®,,2024-04-27T08:40:21.000Z,296,5254,1073,BIG BREAKING  #ETH ETF APPROVAL Franklin Templeton ETH ETF has been added DTCC ETF list.
1714594937733,BenWerkman,Ben Werkman,,2024-04-27T08:04:56.000Z,74,1403,196,"The Saylor $MSTR playbook as described by Saylor himself:- Sell the 100 vol asset (shares).- Buy the 75 vol asset (#BTC).- Lever up the 75 vol asset to recreate a 100 vol asset.This creates a volatile balance sheet, which creates a volatile stock.  The volatile stockShow more"
1714594938819,naiivememe,naiive,,2024-04-27T08:00:02.000Z,27,769,128,#BTC Hodler :
1714594939910,naiivememe,naiive,,2024-04-27T07:47:24.000Z,29,650,105,#BTC pls do something
1714594941001,MatthewHyland_,Matthew Hyland,,2024-04-27T03:41:31.000Z,34,563,72,#BTC & #ALTS Update
1714594942088,BossBlunts1,The Butcher of Wall Street Marcel Kalinovic,,2024-04-27T02:25:01.000Z,69,1459,494,"BREAKING NEWS  FIRST REPUBLIC BANK HAS COLLAPSED 1 DAY AFTER FSB WARNING  *AND*CRYPTO AND ETF'S HOLDING CRYPTO, INCLUDING #BTC ETF'S, ARE NO LONGER VALID COLLATERAL PER LATEST DTC FILING TODAY "
1714594943177,naiivememe,naiive,,2024-04-27T02:00:00.000Z,17,510,54,#BTC Me going to work because my memecoins didn't make it
1714594944273,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-27T01:41:49.000Z,344,856,110,What is the best hardware device? #BTC
1714594945365,dsjcrypto,DSJ,,2024-04-27T00:48:59.000Z,9,919,41,"If $BTC break down this support line, will be worst. $BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/116"
1714594957578,naiivememe,naiive,,2024-04-27T07:47:24.000Z,29,650,105,#BTC pls do something
1714594958640,MatthewHyland_,Matthew Hyland,,2024-04-27T03:41:31.000Z,34,563,73,#BTC & #ALTS Update
1714594959714,BossBlunts1,The Butcher of Wall Street Marcel Kalinovic,,2024-04-27T02:25:01.000Z,69,1459,494,"BREAKING NEWS  FIRST REPUBLIC BANK HAS COLLAPSED 1 DAY AFTER FSB WARNING  *AND*CRYPTO AND ETF'S HOLDING CRYPTO, INCLUDING #BTC ETF'S, ARE NO LONGER VALID COLLATERAL PER LATEST DTC FILING TODAY "
1714594960768,naiivememe,naiive,,2024-04-27T02:00:00.000Z,17,510,54,#BTC Me going to work because my memecoins didn't make it
1714594961824,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-27T01:41:49.000Z,344,856,110,What is the best hardware device? #BTC
1714594962872,dsjcrypto,DSJ,,2024-04-27T00:48:59.000Z,9,919,41,"If $BTC break down this support line, will be worst. $BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/116"

1714637348368,PubKey_NYC,PUBKEY,,2024-04-24T23:24:48.000Z,53,528,96,"Congratulations to Justin, A.K.A. Squirrekkywrath, winner of the #BitcoinSignGuy auction for 16 #BTC. @tpacchia Get this man a Whale! "
1714637349432,BitcoinMagazine,Bitcoin Magazine,,2024-04-24T23:16:00.000Z,171,4766,818,"JUST IN: The ""Buy #Bitcoin"" sign photobombing Janet Yellen was just auctioned off for 16 #BTC worth $1,027,482 "
1714637350501,AlemzadehC,“Coosh” Alemzadeh,,2024-04-24T22:13:42.000Z,42,581,97,#BTC: Looks to be forming 2 here after a rejection of the reclaim level next stop new ATH IMO w/validation of an impulse seeing a re-claim of 67K
1714637351568,thomas_fahrer,Thomas | heyapollo.com,,2024-04-24T21:42:19.000Z,28,466,67,"GBTC sold 2000 #BTC today ($130M)Takes their total outflows since launch to 318,000 #BTC"
1714637352639,olvelez007,Oliver L. Velez  13%'er Bitcoiner,,2024-04-24T20:05:49.000Z,42,472,87,"U.S. debt is exploding $1 trillion every 100 days, the fastest in history. The interest on that debt is expanding $1 trillion every year, something the world has never seen. You are thought of as stupid. The majority still thinks #btc   , the only safety from this is a…Show more"
1714637353699,MCSHZIY,MOH13 | $v6  ᛤ,,2024-04-24T19:36:59.000Z,159,1297,317,"I have $889 806 $DOG and I won't even sell one... maybe I'll do it when 1 $DOG will be = $1 and again... The Runestone I won't sell it, am I crazy? I received it as an OG, it's worth more than a lot of money...#Runestone @LeonidasNFT #Ordinals #btc #Binance @elonmusk"
1714637354760,barkmeta,Bark,,2024-04-24T18:52:33.000Z,119,456,189,Dropping the first #BTC Rune ticker to whoever engagesLocking at 420 likes
1714637366846,thomas_fahrer,Thomas | heyapollo.com,,2024-04-24T21:42:19.000Z,28,466,67,"GBTC sold 2000 #BTC today ($130M)Takes their total outflows since launch to 318,000 #BTC"
1714637367923,olvelez007,Oliver L. Velez  13%'er Bitcoiner,,2024-04-24T20:05:49.000Z,42,472,87,"U.S. debt is exploding $1 trillion every 100 days, the fastest in history. The interest on that debt is expanding $1 trillion every year, something the world has never seen. You are thought of as stupid. The majority still thinks #btc   , the only safety from this is a…Show more"
1714637368980,MCSHZIY,MOH13 | $v6  ᛤ,,2024-04-24T19:36:59.000Z,159,1297,317,"I have $889 806 $DOG and I won't even sell one... maybe I'll do it when 1 $DOG will be = $1 and again... The Runestone I won't sell it, am I crazy? I received it as an OG, it's worth more than a lot of money...#Runestone @LeonidasNFT #Ordinals #btc #Binance @elonmusk"
1714637370039,barkmeta,Bark,,2024-04-24T18:52:33.000Z,119,456,189,Dropping the first #BTC Rune ticker to whoever engagesLocking at 420 likes
1714637371130,BitcoinMagazine,Bitcoin Magazine,,2024-04-24T18:32:30.000Z,202,2923,722," BlackRock and Fidelity now own a combined 428,304 #BTC worth $27.7 billion for their spot #Bitcoin ETFs.These ETFs hold 214,058 more bitcoin than MicroStrategy."
1714637372213,Vivek4real_,Vivek,,2024-04-24T18:09:44.000Z,1138,2793,423,$1M today or 10 #BTC in 5 years?
1714637373268,LLuciano_BTC,Lucky,,2024-04-24T18:08:50.000Z,82,715,122,"Ethereum #ETFs are eyeing the 2024 bull market, and everyone's asking: Could Ethereum be next? Already, 11 #BTC spot ETFs have been approved, sparking interest in Ethereum, especially after its shift to a PoS consensus model and recent ETF nods in Hong Kong. What if…Show more"
1714637379337,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-24T17:25:01.000Z,263,2687,221,Just some small moves before the real melt up starts#btc
1714637380403,BigDott_Sidra,SidraBank Updates,,2024-04-24T16:24:20.000Z,495,1019,172,Miners Are Geting P2P KYC Verified Automatically By SidraBank Are You P2P KYC Verified ? Yes or NoMine Real Airdrop in Satoshi AppApp Linkhttp://btcs.love/invite/5vx5mLike   |  Repost    |  Comment #SidraFamily #iceNetwork #Airdrop #BTCShow more
1714637381453,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-24T16:12:40.000Z,93,1527,297,I’ll never stop buying the dip. #BTC
1714637382512,naiivememe,naiive,,2024-04-24T16:00:01.000Z,20,539,78,"People: "" #BTC is a scam""Their strategy:"
1714637394593,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-24T16:12:40.000Z,93,1527,297,I’ll never stop buying the dip. #BTC
1714637395644,naiivememe,naiive,,2024-04-24T16:00:01.000Z,20,539,78,"People: "" #BTC is a scam""Their strategy:"
1714637396709,rektcapital,Rekt Capital,,2024-04-24T15:58:05.000Z,93,681,190,$ALTS Altcoins have sold off after the HalvingThe hype from the Q1 Hype Cycle hasn't completely died down just yetStill some time before Altcoins are able to find their bottomsAltcoins will probably start bottoming ~early Summer#BTC #Bitcoin #BitcoinHalvingShow more
1714637397767,MatthewHyland_,Matthew Hyland,,2024-04-24T15:57:52.000Z,27,490,73,#BTC testing lower range:
1714637398821,rektcapital,Rekt Capital,,2024-04-24T15:46:07.000Z,186,2332,709,#BTCIf history repeats...Next Bull Market peak may occur 518-546 days after the HalvingThat's mid-September or mid-October 2025$BTC #Bitcoin #BitcoinHalving
1714637399883,natbrunell,Natalie Brunell ,,2024-04-24T15:05:27.000Z,90,603,99,".@cvpayne make sure to ask @PeterSchiff about his regret of not buying #Bitcoin the next time he joins your show. New episode with Peter on #gold, #BTC and #macro drops tomorrow! Subscribe  http://Youtube.com/nataliebrunell"
1714637400949,rektcapital,Rekt Capital,,2024-04-24T15:01:20.000Z,122,1468,500,#BTC When you zoom outYou won't be in doubt$BTC #BitcoinHalving #Bitcoin
